YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2021,2021,AK,Alaska,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,5.9,5.9,,,4.7,7.3,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST1_1,CRDPREV,GENDER,GENM,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,8.2,8.2,,,6.1,10.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST1_1,CRDPREV,RACE,OTH,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,8.9,8.9,,,7.6,10.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,RACE,WHT,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,RACE,HIS,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,RACE,MRC,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.1,9.1,,,7.6,10.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,RACE,WHT,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,13.1,13.1,,,7.2,22.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,RACE,OTH,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,6.8,6.8,,,5.5,8.5,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,GENDER,GENM,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.9,12.9,,,7.5,21.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,11.6,11.6,,,8.0,16.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,RACE,BLK,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.0,12.0,,,8.0,17.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,RACE,BLK,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.1,9.1,,,7.9,10.5,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,RACE,HIS,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.4,11.4,,,9.5,13.7,Gender,Female,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.0,9.0,,,7.9,10.3,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,11.1,11.1,,,9.3,13.1,Gender,Female,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,GENDER,GENF,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,7.3,7.3,,,4.9,10.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,RACE,OTH,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.4,9.4,,,8.6,10.2,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.8,10.8,,,9.7,12.0,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,RACE,WHT,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.3,12.3,,,11.1,13.6,Gender,Female,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.9,6.9,,,5.7,8.4,Race/Ethnicity,Hispanic,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,RACE,HIS,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,13.1,13.1,,,8.8,19.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,RACE,BLK,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,6.5,6.5,,,5.6,7.5,Gender,Male,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,GENDER,GENM,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.9,15.9,,,10.3,23.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.6,6.6,,,5.7,7.6,Gender,Male,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.5,13.5,,,9.1,19.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,RACE,BLK,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.5,9.5,,,8.7,10.3,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,10.3,10.3,,,9.4,11.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,RACE,WHT,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.1,7.1,,,4.9,10.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,14.0,14.0,,,9.0,21.0,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,RACE,MRC,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,12.2,12.2,,,11.0,13.4,Gender,Female,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,GENDER,GENF,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,7.1,7.1,,,5.8,8.6,Race/Ethnicity,Hispanic,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,RACE,HIS,,,,
2021,2021,CA,California,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.8,8.8,,,7.9,9.7,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,9.4,12.2,Gender,Female,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST1_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,CA,California,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,15.8,15.8,,,10.1,23.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST1_1,CRDPREV,RACE,MRC,,,,
