YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,35.2,35.2,,,27.5,43.7,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,25.5,25.5,,,19.1,33.0,Gender,Female,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,AGEADJPREV,RACE,HIS,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,19.7,19.7,,,10.6,33.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,AGEADJPREV,RACE,BLK,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,AGEADJPREV,RACE,OTH,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,25.6,25.6,,,14.1,41.8,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,CRDPREV,GENDER,GENM,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,35.7,35.7,,,26.2,46.4,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,26.0,26.0,,,20.2,32.8,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,CRDPREV,RACE,OTH,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,33.2,33.2,,,24.7,43.0,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,CRDPREV,RACE,WHT,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,30.1,30.1,,,21.4,40.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,AGEADJPREV,RACE,WHT,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,AGEADJPREV,RACE,HIS,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,37.8,37.8,,,29.6,46.8,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,37.6,37.6,,,28.0,48.4,Gender,Female,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,CRDPREV,GENDER,GENF,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,CRDPREV,RACE,HIS,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,CRDPREV,RACE,BLK,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,CRDPREV,RACE,OTH,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,29.6,29.6,,,22.1,38.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,AGEADJPREV,RACE,WHT,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,AGEADJPREV,RACE,OTH,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,28.8,28.8,,,21.6,37.3,Gender,Female,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,CRDPREV,GENDER,GENF,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,AGEADJPREV,RACE,BLK,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,34.1,34.1,,,22.1,48.5,Gender,Male,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,AGEADJPREV,RACE,MRC,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,27.9,27.9,,,21.6,35.3,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,RACE,OTH,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,RACE,BLK,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,31.6,31.6,,,23.3,41.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,RACE,WHT,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,32.9,32.9,,,25.5,41.3,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,RACE,BLK,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,RACE,OTH,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,24.6,24.6,,,16.1,35.6,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,28.5,28.5,,,18.7,41.0,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,GENDER,GENM,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,29.1,29.1,,,21.7,37.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,RACE,WHT,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,RACE,HIS,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,36.7,36.7,,,26.9,47.6,Gender,Female,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,GENDER,GENF,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,RACE,MRC,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,38.5,38.5,,,28.9,49.0,Gender,Female,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,33.8,33.8,,,26.4,42.1,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,RACE,MRC,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,RACE,HIS,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,38.3,38.3,,,31.8,45.2,Gender,Female,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,GENDER,GENF,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,35.1,35.1,,,30.2,40.4,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,RACE,MRC,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,RACE,BLK,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,CRDPREV,RACE,BLK,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,34.7,34.7,,,29.7,40.1,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,36.6,36.6,,,30.4,43.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,RACE,WHT,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,CRDPREV,RACE,OTH,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,30.3,30.3,,,22.6,39.3,Gender,Male,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,CRDPREV,GENDER,GENM,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,RACE,OTH,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,38.8,38.8,,,32.8,45.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,CRDPREV,RACE,WHT,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,33.9,33.9,,,23.5,46.2,Race/Ethnicity,Hispanic,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,RACE,HIS,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,CRDPREV,RACE,MRC,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,33.9,33.9,,,23.1,46.7,Race/Ethnicity,Hispanic,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,CRDPREV,RACE,HIS,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,29.8,29.8,,,22.4,38.4,Gender,Male,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,CRDPREV,RACE,OTH,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,31.3,31.3,,,23.8,39.9,Gender,Male,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,AGEADJPREV,GENDER,GENM,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,CRDPREV,RACE,BLK,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,39.2,39.2,,,29.6,49.6,Race/Ethnicity,Hispanic,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,AGEADJPREV,RACE,HIS,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,35.9,35.9,,,30.1,42.2,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,34.0,34.0,,,25.4,43.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,AGEADJPREV,RACE,WHT,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,38.1,38.1,,,30.4,46.4,Gender,Female,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,CRDPREV,GENDER,GENF,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,34.7,34.7,,,29.0,41.0,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
