YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2021,2021,AK,Alaska,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.9,8.9,,,7.8,10.1,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,45.9,45.9,,,38.5,53.6,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST5_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,74.4,74.4,,,62.5,83.5,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.0,9.0,,,7.9,10.2,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,68.1,68.1,,,57.8,76.9,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST5_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,35.2,35.2,,,27.5,43.7,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,26.0,26.0,,,20.2,32.8,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,65.2,65.2,,,54.1,74.9,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST5_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,79.7,79.7,,,70.8,86.5,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,57.3,57.3,,,43.4,70.2,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST5_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,,%,Crude Prevalence,13.1,13.1,,,10.4,16.6,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST1_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,,%,Crude Prevalence,12.9,12.9,,,9.9,16.6,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST1_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,37.8,37.8,,,29.6,46.8,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.0,10.0,,,8.8,11.4,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,39.7,39.7,,,32.3,47.7,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST5_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,76.8,76.8,,,66.6,84.6,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,10.1,10.1,,,8.9,11.3,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,60.4,60.4,,,47.9,71.7,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST5_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,71.1,71.1,,,57.7,81.7,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST6_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,36.7,36.7,,,29.5,44.6,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST5_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AK,Alaska,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,46.1,46.1,,,38.4,54.0,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,AST,AST5_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AL,Alabama,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,27.9,27.9,,,21.6,35.3,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,82.8,82.8,,,74.8,88.7,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,63.8,63.8,,,54.2,72.4,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST5_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,36.5,36.5,,,29.1,44.6,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST5_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,32.9,32.9,,,25.5,41.3,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,64.1,64.1,,,54.6,72.6,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST5_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,,%,Crude Prevalence,12.4,12.4,,,9.1,16.6,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.1,9.1,,,7.9,10.5,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,81.8,81.8,,,73.1,88.2,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.0,9.0,,,7.9,10.3,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,33.8,33.8,,,26.4,42.1,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AR,Arkansas,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,37.6,37.6,,,29.8,46.1,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,5,AST,AST5_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,66.8,66.8,,,58.8,74.0,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST5_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.4,9.4,,,8.6,10.2,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,35.1,35.1,,,30.2,40.4,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,36.9,36.9,,,32.1,41.9,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST5_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,36.6,36.6,,,32.0,41.5,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST5_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,,%,Crude Prevalence,12.4,12.4,,,10.4,14.6,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,34.7,34.7,,,29.7,40.1,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.5,9.5,,,8.7,10.3,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,65.8,65.8,,,57.6,73.1,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST5_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,AZ,Arizona,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,81.8,81.8,,,73.6,87.9,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST6_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.8,8.8,,,7.9,9.7,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,74.8,74.8,,,63.2,83.7,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,8.8,8.8,,,7.9,9.7,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,67.4,67.4,,,56.2,76.9,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST5_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,35.9,35.9,,,30.1,42.2,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,74.5,74.5,,,62.7,83.5,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,40.2,40.2,,,34.6,46.2,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST5_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,68.4,68.4,,,57.3,77.7,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST5_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,34.7,34.7,,,29.0,41.0,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,,%,Crude Prevalence,10.7,10.7,,,8.8,13.1,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST1_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CA,California,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,39.1,39.1,,,33.7,44.8,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST5_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.4,10.4,,,9.7,11.1,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,53.5,53.5,,,49.2,57.7,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST5_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,39.9,39.9,,,35.5,44.4,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,10.4,10.4,,,9.7,11.2,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,52.7,52.7,,,48.5,56.9,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST5_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,38.9,38.9,,,34.4,43.6,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,88.7,88.7,,,82.0,93.2,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST6_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,,%,Crude Prevalence,13.4,13.4,,,11.7,15.3,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST1_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,76.3,76.3,,,68.4,82.7,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST5_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,88.9,88.9,,,82.4,93.1,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST6_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CO,Colorado,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,74.6,74.6,,,65.7,81.8,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,AST,AST5_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,64.7,64.7,,,52.2,75.5,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST5_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Age-adjusted Prevalence,86.0,86.0,,,79.0,91.0,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST6_2,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,53.3,53.3,,,47.8,58.8,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST5_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Crude Prevalence,30.8,30.8,,,25.9,36.2,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST6_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,52.4,52.4,,,47.1,57.6,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST5_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,9.8,11.7,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,30.2,30.2,,,25.2,35.7,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,10.5,10.5,,,9.6,11.5,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,85.8,85.8,,,78.4,90.9,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST6_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,,%,Crude Prevalence,13.8,13.8,,,11.6,16.4,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST1_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,CT,Connecticut,BRFSS,Asthma,Influenza vaccination among noninstitutionalized adults aged >= 65 years with asthma,,%,Crude Prevalence,65.2,65.2,,,51.9,76.4,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,AST,AST5_2,CRDPREV,OVERALL,OVR,,,,
2021,2021,DC,District of Columbia,BRFSS,Asthma,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with asthma,,%,Age-adjusted Prevalence,24.2,24.2,,,18.8,30.6,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,AST,AST6_1,AGEADJPREV,OVERALL,OVR,,,,
